Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
11-04-2025,11:42,11-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"30,55",EUR,"139,99",
11-04-2025,10:00,11-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 30,55 EUR",,,,EUR,"109,44",
11-04-2025,10:00,11-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-30,55",EUR,"78,89",
11-04-2025,09:00,11-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 30,55 EUR",,,,EUR,"109,44",
11-04-2025,09:00,11-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-30,55",EUR,"78,89",
11-04-2025,07:24,10-04-2025,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Dividendo,,EUR,"37,72",EUR,"109,44",
11-04-2025,07:24,10-04-2025,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Retención del dividendo,,EUR,"-7,17",EUR,"71,72",
07-04-2025,04:38,07-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 5,03 EUR",,,,EUR,"78,89",
07-04-2025,04:38,07-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-5,03",EUR,"73,86",
05-04-2025,09:50,31-03-2025,,,Flatex Interest Income,,EUR,"0,00",EUR,"78,89",
05-04-2025,06:37,04-04-2025,,,Ingreso Cambio de Divisa,,EUR,"5,03",EUR,"78,89",
05-04-2025,06:37,04-04-2025,,,Retirada Cambio de Divisa,"1,0983",USD,"-5,52",USD,"0,00",
04-04-2025,22:14,04-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 7,72 EUR",,,,EUR,"73,86",
04-04-2025,22:14,04-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-7,72",EUR,"66,14",
04-04-2025,08:05,03-04-2025,,,Ingreso Cambio de Divisa,,EUR,"7,72",EUR,"73,86",
04-04-2025,08:05,03-04-2025,,,Retirada Cambio de Divisa,"1,1080",USD,"-8,55",USD,"5,52",
04-04-2025,07:14,03-04-2025,VICI PROPERTIES INC,US9256521090,Retención del dividendo,,USD,"-0,97",USD,"14,07",
04-04-2025,07:14,03-04-2025,VICI PROPERTIES INC,US9256521090,Dividendo,,USD,"6,49",USD,"15,04",
03-04-2025,08:58,02-04-2025,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,"3,85",USD,"8,55",
03-04-2025,08:48,02-04-2025,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,"-7,70",USD,"4,70",
03-04-2025,08:27,02-04-2025,NVIDIA CORP,US67066G1040,Dividendo,,USD,"0,07",USD,"12,40",
03-04-2025,08:27,02-04-2025,NVIDIA CORP,US67066G1040,Retención del dividendo,,USD,"-0,01",USD,"12,33",
03-04-2025,07:33,02-04-2025,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,"3,85",USD,"12,34",
03-04-2025,07:32,02-04-2025,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,"3,85",USD,"8,49",
03-04-2025,07:27,02-04-2025,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"4,64",USD,"4,64",
02-04-2025,08:46,02-04-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 19,13 EUR",,,,EUR,"66,14",
02-04-2025,08:46,02-04-2025,,,Degiro Cash Sweep Transfer,,EUR,"-19,13",EUR,"47,01",
02-04-2025,06:36,01-04-2025,,,Ingreso Cambio de Divisa,,EUR,"19,13",EUR,"66,14",
02-04-2025,06:36,01-04-2025,,,Retirada Cambio de Divisa,"1,0819",USD,"-20,70",USD,"0,00",
02-04-2025,06:07,01-04-2025,COCA-COLA,US1912161007,Retención del dividendo,,USD,"-2,75",USD,"20,70",
02-04-2025,06:07,01-04-2025,COCA-COLA,US1912161007,Dividendo,,USD,"18,36",USD,"23,45",
02-04-2025,06:05,01-04-2025,SPDR S&P US DIVIDEND ARISTOCRATS ETF,IE00B6YX5D40,Dividendo,,USD,"5,09",USD,"5,09",
31-03-2025,08:52,31-03-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 37,79 EUR",,,,EUR,"47,01",
31-03-2025,08:52,31-03-2025,,,Degiro Cash Sweep Transfer,,EUR,"-37,79",EUR,"9,22",
31-03-2025,07:23,28-03-2025,BANCO DE SABADELL,ES0113860A34,Dividendo,,EUR,"46,65",EUR,"47,01",
31-03-2025,07:23,28-03-2025,BANCO DE SABADELL,ES0113860A34,Retención del dividendo,,EUR,"-8,86",EUR,"0,36",
21-03-2025,10:41,21-03-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 808,8 EUR",,,,EUR,"9,22",
21-03-2025,10:41,21-03-2025,,,Degiro Cash Sweep Transfer,,EUR,"808,80",EUR,"818,02",
21-03-2025,09:04,21-03-2025,ISHARES CORE EURO STOXX 50 UCITS ETF,IE0008471009,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"9,22",30da9c8e-2a4e-485f-b24a-d6cdbefc75d2
21-03-2025,09:04,21-03-2025,ISHARES CORE EURO STOXX 50 UCITS ETF,IE0008471009,"Compra 10 iShares Core EURO STOXX 50 UCITS ETF EUR (Dis)@55,19 EUR (IE0008471009)",,EUR,"-551,90",EUR,"10,22",30da9c8e-2a4e-485f-b24a-d6cdbefc75d2
